gmina_name,date,value
Andrespol,2014-01-01,"93,7"
Belsk Duży,2014-01-01,"99,76"
Będków,2014-01-01,"373,6"
Białaczów,2014-01-01,"1797,9"
Białobrzegi,2014-01-01,"987,15"
Bliżyn,2014-01-01,"1766,9"
Błędów,2014-01-01,"340,3"
Brójce,2014-01-01,379
Budziszewice,2014-01-01,"85,5"
Charsznica,2014-01-01,"25,51"
Czarnocin,2014-01-01,"475,66"
Czerniewice,2014-01-01,950
Drzewica,2014-01-01,2079
Fałków,2014-01-01,"2004,2"
Gielniów,2014-01-01,"2410,2"
Głowaczów,2014-01-01,"2441,5"
Gorzkowice,2014-01-01,"754,99"
Goszczyn,2014-01-01,"124,02"
Gowarczów,2014-01-01,"1186,7"
Grabica,2014-01-01,"843,81"
Grabów nad Pilicą,2014-01-01,"1780,62"
Inowłódz,2014-01-01,"974,1"
Irządze,2014-01-01,849
Kluczewsko,2014-01-01,"3148,84"
Klwów,2014-01-01,"1716,5"
Kobiele Wielkie,2014-01-01,"945,3"
Kodrąb,2014-01-01,"991,8"
Koluszki,2014-01-01,241
Koniecpol,2014-01-01,"1117,4"
Końskie,2014-01-01,"3769,55"
Kozłów,2014-01-01,"69,03"
Krasocin,2014-01-01,"3106,96"
Kroczyce,2014-01-01,"2588,3"
Lelów,2014-01-01,"1061,63"
Lubochnia,2014-01-01,163
Łęki Szlacheckie,2014-01-01,"1497,48"
Łopuszno,2014-01-01,"1325,24"
Magnuszew,2014-01-01,"1134,1"
Masłowice,2014-01-01,1007
Mniów,2014-01-01,"1290,99"
Mniszków,2014-01-01,"905,4"
Mogielnica,2014-01-01,"909,06"
Moskorzew,2014-01-01,"772,81"
Moszczenica,2014-01-01,"488,47"
Niegowa,2014-01-01,"1004,76"
Nowe Miasto nad Pilicą,2014-01-01,"2237,39"
Nowosolna,2014-01-01,163
Odrzywół,2014-01-01,"2048,2"
Ogrodzieniec,2014-01-01,3133
Opoczno,2014-01-01,"1656,2"
Paradyż,2014-01-01,934
Pilica,2014-01-01,1563
Piotrków Trybunalski,2014-01-01,"46,26"
Poświętne,2014-01-01,"2447,5"
Promna,2014-01-01,"326,05"
Przedbórz,2014-01-01,"1283,6"
Przysucha,2014-01-01,1951
Radoszyce,2014-01-01,-
Radzanów,2014-01-01,"1151,24"
Ręczno,2014-01-01,"686,78"
Rokiciny,2014-01-01,337
Rozprza,2014-01-01,"1133,43"
Ruda Maleniecka,2014-01-01,1882
Rusinów,2014-01-01,"2091,1"
Rzeczyca,2014-01-01,"414,1"
Sadkowice,2014-01-01,"314,8"
Secemin,2014-01-01,"3251,67"
Sławno,2014-01-01,"1178,88"
Słupia,2014-01-01,451
Słupia Konecka,2014-01-01,"1277,81"
Smyków,2014-01-01,"905,86"
Stąporków,2014-01-01,"5125,12"
Stromiec,2014-01-01,"1296,05"
Sulejów,2014-01-01,"1867,33"
Szczekociny,2014-01-01,1096
Tomaszów Mazowiecki miasto,2014-01-01,"104,71"
Tomaszów Mazowiecki wiejski,2014-01-01,480
Tuszyn,2014-01-01,"804,1"
Ujazd,2014-01-01,"529,8"
Warka,2014-01-01,"954,89"
Wielgomłyny,2014-01-01,691
Włodowice,2014-01-01,"1172,9"
Włoszczowa,2014-01-01,"3316,6"
Wola Krzysztoporska,2014-01-01,"954,73"
Wolbórz,2014-01-01,"709,33"
Wolbrom,2014-01-01,"745,96"
Wyśmierzyce,2014-01-01,"2239,29"
Zagnańsk,2014-01-01,"391,29"
Zawiercie,2014-01-01,1029
Żarnowiec,2014-01-01,559
Żarnów,2014-01-01,"1489,9"
Żytno,2014-01-01,1737
Aleksandrów,2015-01-01,"1849,25"
Andrespol,2015-01-01,"92,7"
Belsk Duży,2015-01-01,"99,17"
Będków,2015-01-01,"373,6"
Białaczów,2015-01-01,"1801,9"
Białobrzegi,2015-01-01,"987,15"
Bliżyn,2015-01-01,"1766,9"
Błędów,2015-01-01,"339,89"
Brójce,2015-01-01,380
Budziszewice,2015-01-01,"85,5"
Charsznica,2015-01-01,"25,63"
Czarnocin,2015-01-01,"475,66"
Czerniewice,2015-01-01,961
Drzewica,2015-01-01,2080
Fałków,2015-01-01,"2015,23"
Gielniów,2015-01-01,"2410,2"
Głowaczów,2015-01-01,3556
Gorzkowice,2015-01-01,"766,99"
Goszczyn,2015-01-01,"121,59"
Gowarczów,2015-01-01,"1198,84"
Grabica,2015-01-01,"842,81"
Grabów nad Pilicą,2015-01-01,"1956,73"
Inowłódz,2015-01-01,"976,1"
Irządze,2015-01-01,849
Kluczewsko,2015-01-01,"3148,84"
Klwów,2015-01-01,"1716,5"
Kobiele Wielkie,2015-01-01,"945,3"
Kodrąb,2015-01-01,"988,5"
Koluszki,2015-01-01,241
Koniecpol,2015-01-01,"1126,4"
Końskie,2015-01-01,"3769,33"
Kozłów,2015-01-01,"69,3"
Krasocin,2015-01-01,"3106,96"
Kroczyce,2015-01-01,"2586,3"
Lelów,2015-01-01,"1063,45"
Lubochnia,2015-01-01,162
Łęki Szlacheckie,2015-01-01,"1535,32"
Łopuszno,2015-01-01,"1346,23"
Magnuszew,2015-01-01,1302
Masłowice,2015-01-01,1013
Mniów,2015-01-01,"1291,08"
Mniszków,2015-01-01,"913,4"
Mogielnica,2015-01-01,"908,74"
Moskorzew,2015-01-01,"772,81"
Moszczenica,2015-01-01,"488,47"
Niegowa,2015-01-01,"1004,76"
Nowe Miasto nad Pilicą,2015-01-01,"2237,64"
Nowosolna,2015-01-01,165
Odrzywół,2015-01-01,"2048,2"
Ogrodzieniec,2015-01-01,3133
Opoczno,2015-01-01,"1669,2"
Paradyż,2015-01-01,937
Pilica,2015-01-01,1564
Piotrków Trybunalski,2015-01-01,"47,26"
Poświętne,2015-01-01,"2470,5"
Promna,2015-01-01,"326,05"
Przedbórz,2015-01-01,"1299,6"
Przysucha,2015-01-01,1951
Radoszyce,2015-01-01,-
Radzanów,2015-01-01,"1151,24"
Ręczno,2015-01-01,"694,78"
Rokiciny,2015-01-01,337
Rozprza,2015-01-01,"1126,43"
Ruda Maleniecka,2015-01-01,"1906,19"
Rusinów,2015-01-01,"2091,1"
Rzeczyca,2015-01-01,"414,1"
Sadkowice,2015-01-01,"315,8"
Secemin,2015-01-01,"3251,67"
Sławno,2015-01-01,"1180,84"
Słupia,2015-01-01,460
Słupia Konecka,2015-01-01,"1280,81"
Smyków,2015-01-01,"905,86"
Stąporków,2015-01-01,"5090,52"
Stromiec,2015-01-01,"1296,72"
Sulejów,2015-01-01,"1857,84"
Szczekociny,2015-01-01,1102
Tomaszów Mazowiecki miasto,2015-01-01,"104,71"
Tomaszów Mazowiecki wiejski,2015-01-01,"483,2"
Tuszyn,2015-01-01,"795,1"
Ujazd,2015-01-01,"526,8"
Warka,2015-01-01,"954,06"
Wielgomłyny,2015-01-01,697
Włodowice,2015-01-01,"1171,9"
Włoszczowa,2015-01-01,"3316,6"
Wola Krzysztoporska,2015-01-01,"985,73"
Wolbórz,2015-01-01,"709,33"
Wolbrom,2015-01-01,"746,59"
Wyśmierzyce,2015-01-01,"2239,29"
Zagnańsk,2015-01-01,"390,64"
Zawiercie,2015-01-01,1029
Żarnowiec,2015-01-01,559
Żarnów,2015-01-01,"1528,9"
Żytno,2015-01-01,1740
Aleksandrów,2016-01-01,"1852,25"
Andrespol,2016-01-01,90
Belsk Duży,2016-01-01,"98,83"
Będków,2016-01-01,"380,6"
Białaczów,2016-01-01,"1810,9"
Białobrzegi,2016-01-01,"987,15"
Bliżyn,2016-01-01,"1767,76"
Błędów,2016-01-01,"338,42"
Brójce,2016-01-01,378
Budziszewice,2016-01-01,"85,5"
Charsznica,2016-01-01,"25,7"
Czarnocin,2016-01-01,"478,66"
Czerniewice,2016-01-01,958
Drzewica,2016-01-01,2083
Fałków,2016-01-01,"1959,53"
Gielniów,2016-01-01,"2410,2"
Głowaczów,2016-01-01,3556
Gorzkowice,2016-01-01,"771,99"
Goszczyn,2016-01-01,"121,3"
Gowarczów,2016-01-01,"1231,34"
Grabica,2016-01-01,"833,21"
Grabów nad Pilicą,2016-01-01,"1956,73"
Inowłódz,2016-01-01,"988,1"
Irządze,2016-01-01,836
Kluczewsko,2016-01-01,"3180,41"
Klwów,2016-01-01,"1716,5"
Kobiele Wielkie,2016-01-01,"945,3"
Kodrąb,2016-01-01,"982,6"
Koluszki,2016-01-01,241
Koniecpol,2016-01-01,"1126,4"
Końskie,2016-01-01,"3769,33"
Kozłów,2016-01-01,"70,31"
Krasocin,2016-01-01,"3354,95"
Kroczyce,2016-01-01,"2598,3"
Lelów,2016-01-01,"1063,52"
Lubochnia,2016-01-01,"162,84"
Łęki Szlacheckie,2016-01-01,"1570,46"
Łopuszno,2016-01-01,"1347,91"
Magnuszew,2016-01-01,1302
Masłowice,2016-01-01,1013
Mniów,2016-01-01,"1290,79"
Mniszków,2016-01-01,"927,4"
Mogielnica,2016-01-01,"909,12"
Moskorzew,2016-01-01,"775,43"
Moszczenica,2016-01-01,"488,13"
Niegowa,2016-01-01,"1004,76"
Nowe Miasto nad Pilicą,2016-01-01,"2239,85"
Nowosolna,2016-01-01,"170,13"
Odrzywół,2016-01-01,"2048,2"
Ogrodzieniec,2016-01-01,3134
Opoczno,2016-01-01,"1726,2"
Paradyż,2016-01-01,946
Pilica,2016-01-01,1561
Piotrków Trybunalski,2016-01-01,"47,26"
Poświętne,2016-01-01,"2480,5"
Promna,2016-01-01,"326,05"
Przedbórz,2016-01-01,"1299,6"
Przysucha,2016-01-01,1951
Radoszyce,2016-01-01,-
Radzanów,2016-01-01,"1151,24"
Ręczno,2016-01-01,"698,78"
Rokiciny,2016-01-01,337
Rozprza,2016-01-01,"1128,3"
Ruda Maleniecka,2016-01-01,"1911,19"
Rusinów,2016-01-01,"2091,1"
Rzeczyca,2016-01-01,"413,1"
Sadkowice,2016-01-01,"315,8"
Secemin,2016-01-01,"3226,22"
Sławno,2016-01-01,"1197,17"
Słupia,2016-01-01,461
Słupia Konecka,2016-01-01,"1292,8"
Smyków,2016-01-01,"905,87"
Stąporków,2016-01-01,"5179,6"
Stromiec,2016-01-01,"1296,72"
Sulejów,2016-01-01,"1870,84"
Szczekociny,2016-01-01,1103
Tomaszów Mazowiecki miasto,2016-01-01,"105,71"
Tomaszów Mazowiecki wiejski,2016-01-01,"504,44"
Tuszyn,2016-01-01,"798,1"
Ujazd,2016-01-01,"537,8"
Warka,2016-01-01,"955,31"
Wielgomłyny,2016-01-01,697
Włodowice,2016-01-01,"1170,92"
Włoszczowa,2016-01-01,"3339,49"
Wola Krzysztoporska,2016-01-01,"985,73"
Wolbórz,2016-01-01,"713,33"
Wolbrom,2016-01-01,"746,59"
Wyśmierzyce,2016-01-01,"2239,29"
Zagnańsk,2016-01-01,"386,27"
Zawiercie,2016-01-01,1022
Żarnowiec,2016-01-01,558
Żarnów,2016-01-01,"1633,9"
Żytno,2016-01-01,1740
Aleksandrów,2017-01-01,"1916,7"
Andrespol,2017-01-01,89
Belsk Duży,2017-01-01,"75,89"
Będków,2017-01-01,"382,6"
Białaczów,2017-01-01,"1813,9"
Białobrzegi,2017-01-01,"987,15"
Bliżyn,2017-01-01,"1767,76"
Błędów,2017-01-01,"338,19"
Brójce,2017-01-01,383
Budziszewice,2017-01-01,"86,5"
Charsznica,2017-01-01,"25,63"
Czarnocin,2017-01-01,480
Czerniewice,2017-01-01,975
Drzewica,2017-01-01,2085
Fałków,2017-01-01,"1959,53"
Gielniów,2017-01-01,"2410,2"
Głowaczów,2017-01-01,3556
Gorzkowice,2017-01-01,775
Goszczyn,2017-01-01,"113,73"
Gowarczów,2017-01-01,"1232,34"
Grabica,2017-01-01,"837,9"
Grabów nad Pilicą,2017-01-01,"1972,42"
Inowłódz,2017-01-01,"960,1"
Irządze,2017-01-01,851
Kluczewsko,2017-01-01,"3244,27"
Klwów,2017-01-01,"1716,5"
Kobiele Wielkie,2017-01-01,"947,02"
Kodrąb,2017-01-01,"938,6"
Koluszki,2017-01-01,250
Koniecpol,2017-01-01,"1126,4"
Końskie,2017-01-01,"3774,33"
Kozłów,2017-01-01,"70,94"
Krasocin,2017-01-01,"3354,95"
Kroczyce,2017-01-01,"2603,3"
Lelów,2017-01-01,"1063,7"
Lubochnia,2017-01-01,"174,84"
Łęki Szlacheckie,2017-01-01,"1620,98"
Łopuszno,2017-01-01,"1351,51"
Magnuszew,2017-01-01,1302
Masłowice,2017-01-01,1031
Mniów,2017-01-01,"1290,77"
Mniszków,2017-01-01,"938,4"
Mogielnica,2017-01-01,"1125,88"
Moskorzew,2017-01-01,"782,95"
Moszczenica,2017-01-01,"491,79"
Niegowa,2017-01-01,"1004,76"
Nowe Miasto nad Pilicą,2017-01-01,"2241,89"
Nowosolna,2017-01-01,"170,13"
Odrzywół,2017-01-01,"2048,2"
Ogrodzieniec,2017-01-01,3134
Opoczno,2017-01-01,"1708,2"
Paradyż,2017-01-01,949
Pilica,2017-01-01,1563
Piotrków Trybunalski,2017-01-01,"47,26"
Poświętne,2017-01-01,"2501,5"
Promna,2017-01-01,"326,05"
Przedbórz,2017-01-01,"1375,6"
Przysucha,2017-01-01,1951
Radoszyce,2017-01-01,-
Radzanów,2017-01-01,"1151,24"
Ręczno,2017-01-01,"701,2"
Rokiciny,2017-01-01,343
Rozprza,2017-01-01,"1131,12"
Ruda Maleniecka,2017-01-01,"1911,19"
Rusinów,2017-01-01,"2091,1"
Rzeczyca,2017-01-01,"415,1"
Sadkowice,2017-01-01,"341,2"
Secemin,2017-01-01,"3237,29"
Sławno,2017-01-01,"1292,79"
Słupia,2017-01-01,461
Słupia Konecka,2017-01-01,"1300,8"
Smyków,2017-01-01,"906,76"
Stąporków,2017-01-01,"5199,02"
Stromiec,2017-01-01,"1298,29"
Sulejów,2017-01-01,"1882,25"
Szczekociny,2017-01-01,1104
Tomaszów Mazowiecki miasto,2017-01-01,"105,71"
Tomaszów Mazowiecki wiejski,2017-01-01,"488,13"
Tuszyn,2017-01-01,"823,1"
Ujazd,2017-01-01,"567,8"
Warka,2017-01-01,"933,34"
Wielgomłyny,2017-01-01,711
Włodowice,2017-01-01,"1193,92"
Włoszczowa,2017-01-01,"3339,49"
Wola Krzysztoporska,2017-01-01,998
Wolbórz,2017-01-01,716
Wolbrom,2017-01-01,"746,59"
Wyśmierzyce,2017-01-01,"2239,29"
Zagnańsk,2017-01-01,"391,59"
Zawiercie,2017-01-01,1030
Żarnowiec,2017-01-01,559
Żarnów,2017-01-01,"1659,9"
Żytno,2017-01-01,1802
Aleksandrów,2018-01-01,"1938,7"
Andrespol,2018-01-01,89
Belsk Duży,2018-01-01,"75,73"
Będków,2018-01-01,"382,6"
Białaczów,2018-01-01,"1815,9"
Białobrzegi,2018-01-01,"987,15"
Bliżyn,2018-01-01,"1767,76"
Błędów,2018-01-01,"337,7"
Brójce,2018-01-01,383
Budziszewice,2018-01-01,"86,5"
Charsznica,2018-01-01,"26,46"
Czarnocin,2018-01-01,480
Czerniewice,2018-01-01,967
Drzewica,2018-01-01,2094
Fałków,2018-01-01,"1959,53"
Gielniów,2018-01-01,"2410,2"
Głowaczów,2018-01-01,3556
Gorzkowice,2018-01-01,775
Goszczyn,2018-01-01,"113,73"
Gowarczów,2018-01-01,"1232,35"
Grabica,2018-01-01,"837,9"
Grabów nad Pilicą,2018-01-01,"1988,77"
Inowłódz,2018-01-01,"1021,1"
Irządze,2018-01-01,852
Kluczewsko,2018-01-01,"3244,27"
Klwów,2018-01-01,"1716,5"
Kobiele Wielkie,2018-01-01,"947,02"
Kodrąb,2018-01-01,"938,6"
Koluszki,2018-01-01,246
Koniecpol,2018-01-01,"1126,4"
Końskie,2018-01-01,"3772,33"
Kozłów,2018-01-01,"71,42"
Krasocin,2018-01-01,"3354,95"
Kroczyce,2018-01-01,"2605,3"
Lelów,2018-01-01,"1063,7"
Lubochnia,2018-01-01,"176,84"
Łęki Szlacheckie,2018-01-01,"1622,98"
Łopuszno,2018-01-01,"1353,26"
Magnuszew,2018-01-01,1302
Masłowice,2018-01-01,1031
Mniów,2018-01-01,"1289,72"
Mniszków,2018-01-01,"942,4"
Mogielnica,2018-01-01,"1125,69"
Moskorzew,2018-01-01,"789,11"
Moszczenica,2018-01-01,"491,79"
Niegowa,2018-01-01,"1004,76"
Nowe Miasto nad Pilicą,2018-01-01,"2249,59"
Nowosolna,2018-01-01,"169,13"
Odrzywół,2018-01-01,"2048,2"
Ogrodzieniec,2018-01-01,3134
Opoczno,2018-01-01,"1714,2"
Paradyż,2018-01-01,949
Pilica,2018-01-01,1577
Piotrków Trybunalski,2018-01-01,"49,03"
Poświętne,2018-01-01,"2516,5"
Promna,2018-01-01,"326,05"
Przedbórz,2018-01-01,"1375,6"
Przysucha,2018-01-01,1951
Radoszyce,2018-01-01,"1299,81"
Radzanów,2018-01-01,"1151,24"
Ręczno,2018-01-01,"705,2"
Rokiciny,2018-01-01,344
Rozprza,2018-01-01,"1133,12"
Ruda Maleniecka,2018-01-01,"1902,05"
Rusinów,2018-01-01,"2091,1"
Rzeczyca,2018-01-01,"413,1"
Sadkowice,2018-01-01,"341,2"
Secemin,2018-01-01,"3254,49"
Sławno,2018-01-01,"1292,79"
Słupia,2018-01-01,471
Słupia Konecka,2018-01-01,"1337,12"
Smyków,2018-01-01,"908,76"
Stąporków,2018-01-01,"5245,76"
Stromiec,2018-01-01,"1297,89"
Sulejów,2018-01-01,"1900,23"
Szczekociny,2018-01-01,1104
Tomaszów Mazowiecki miasto,2018-01-01,"105,71"
Tomaszów Mazowiecki wiejski,2018-01-01,"509,13"
Tuszyn,2018-01-01,"826,1"
Ujazd,2018-01-01,"577,8"
Warka,2018-01-01,"933,84"
Wielgomłyny,2018-01-01,711
Włodowice,2018-01-01,"1225,92"
Włoszczowa,2018-01-01,"3339,49"
Wola Krzysztoporska,2018-01-01,1016
Wolbórz,2018-01-01,716
Wolbrom,2018-01-01,"746,59"
Wyśmierzyce,2018-01-01,"2239,29"
Zagnańsk,2018-01-01,"391,14"
Zawiercie,2018-01-01,1025
Żarnowiec,2018-01-01,559
Żarnów,2018-01-01,"1663,9"
Żytno,2018-01-01,1802
Aleksandrów,2019-01-01,"1940,7"
Andrespol,2019-01-01,115
Belsk Duży,2019-01-01,"74,87"
Będków,2019-01-01,"382,6"
Białaczów,2019-01-01,"1852,9"
Białobrzegi,2019-01-01,"987,15"
Bliżyn,2019-01-01,"1233,92"
Błędów,2019-01-01,"337,22"
Brójce,2019-01-01,384
Budziszewice,2019-01-01,"85,5"
Charsznica,2019-01-01,"26,46"
Czarnocin,2019-01-01,480
Czerniewice,2019-01-01,967
Drzewica,2019-01-01,2096
Fałków,2019-01-01,"1960,53"
Gielniów,2019-01-01,2735
Głowaczów,2019-01-01,3556
Gorzkowice,2019-01-01,781
Goszczyn,2019-01-01,"113,73"
Gowarczów,2019-01-01,"1232,35"
Grabica,2019-01-01,"839,9"
Grabów nad Pilicą,2019-01-01,"1988,77"
Inowłódz,2019-01-01,"1024,1"
Irządze,2019-01-01,852
Kluczewsko,2019-01-01,"3244,77"
Klwów,2019-01-01,"2119,23"
Kobiele Wielkie,2019-01-01,"947,02"
Kodrąb,2019-01-01,"938,6"
Koluszki,2019-01-01,220
Koniecpol,2019-01-01,"1126,4"
Końskie,2019-01-01,"3770,33"
Kozłów,2019-01-01,"71,42"
Krasocin,2019-01-01,"3354,95"
Kroczyce,2019-01-01,"2604,3"
Lelów,2019-01-01,"1063,32"
Lubochnia,2019-01-01,"176,84"
Łęki Szlacheckie,2019-01-01,"1634,98"
Łopuszno,2019-01-01,"1352,19"
Magnuszew,2019-01-01,1302
Masłowice,2019-01-01,1031
Mniów,2019-01-01,"1288,28"
Mniszków,2019-01-01,"944,4"
Mogielnica,2019-01-01,"1125,69"
Moskorzew,2019-01-01,"794,9"
Moszczenica,2019-01-01,"492,79"
Niegowa,2019-01-01,"1004,76"
Nowe Miasto nad Pilicą,2019-01-01,"2249,59"
Nowosolna,2019-01-01,"168,13"
Odrzywół,2019-01-01,2635
Ogrodzieniec,2019-01-01,3130
Opoczno,2019-01-01,"1703,2"
Paradyż,2019-01-01,"954,46"
Pilica,2019-01-01,1576
Piotrków Trybunalski,2019-01-01,"49,03"
Poświętne,2019-01-01,"2510,5"
Promna,2019-01-01,"326,05"
Przedbórz,2019-01-01,"1375,6"
Przysucha,2019-01-01,"2251,6"
Radoszyce,2019-01-01,"1121,91"
Radzanów,2019-01-01,"1151,24"
Ręczno,2019-01-01,"708,2"
Rokiciny,2019-01-01,344
Rozprza,2019-01-01,"1138,12"
Ruda Maleniecka,2019-01-01,"1901,05"
Rusinów,2019-01-01,"2529,67"
Rzeczyca,2019-01-01,"413,1"
Sadkowice,2019-01-01,"337,96"
Secemin,2019-01-01,"3266,86"
Sławno,2019-01-01,"1291,92"
Słupia,2019-01-01,475
Słupia Konecka,2019-01-01,"1337,12"
Smyków,2019-01-01,"819,35"
Stąporków,2019-01-01,"5229,76"
Stromiec,2019-01-01,"1297,89"
Sulejów,2019-01-01,"1915,59"
Szczekociny,2019-01-01,1107
Tomaszów Mazowiecki miasto,2019-01-01,"105,71"
Tomaszów Mazowiecki wiejski,2019-01-01,"509,13"
Tuszyn,2019-01-01,"827,1"
Ujazd,2019-01-01,"577,8"
Warka,2019-01-01,"933,34"
Wielgomłyny,2019-01-01,711
Włodowice,2019-01-01,"1226,92"
Włoszczowa,2019-01-01,"3552,85"
Wola Krzysztoporska,2019-01-01,1023
Wolbórz,2019-01-01,717
Wolbrom,2019-01-01,"746,59"
Wyśmierzyce,2019-01-01,"2239,29"
Zagnańsk,2019-01-01,"391,26"
Zawiercie,2019-01-01,1021
Żarnowiec,2019-01-01,558
Żarnów,2019-01-01,"1661,9"
Żytno,2019-01-01,"1806,29"
Aleksandrów,2020-01-01,"1946,7"
Andrespol,2020-01-01,115
Belsk Duży,2020-01-01,"74,87"
Będków,2020-01-01,"389,6"
Białaczów,2020-01-01,"1807,9"
Białobrzegi,2020-01-01,"1001,63"
Bliżyn,2020-01-01,"1247,62"
Błędów,2020-01-01,"337,22"
Brójce,2020-01-01,383
Budziszewice,2020-01-01,"87,5"
Charsznica,2020-01-01,"26,46"
Czarnocin,2020-01-01,479
Czerniewice,2020-01-01,981
Drzewica,2020-01-01,2091
Fałków,2020-01-01,"1960,53"
Gielniów,2020-01-01,2734
Głowaczów,2020-01-01,3563
Gorzkowice,2020-01-01,783
Goszczyn,2020-01-01,"113,73"
Gowarczów,2020-01-01,"1232,35"
Grabica,2020-01-01,"839,71"
Grabów nad Pilicą,2020-01-01,"1989,77"
Inowłódz,2020-01-01,"1065,1"
Irządze,2020-01-01,852
Kluczewsko,2020-01-01,"3244,77"
Klwów,2020-01-01,"2119,23"
Kobiele Wielkie,2020-01-01,"950,66"
Kodrąb,2020-01-01,"938,6"
Koluszki,2020-01-01,220
Koniecpol,2020-01-01,"1126,4"
Końskie,2020-01-01,"3861,12"
Kozłów,2020-01-01,"70,19"
Krasocin,2020-01-01,"3388,36"
Kroczyce,2020-01-01,"2605,3"
Lelów,2020-01-01,"1063,32"
Lubochnia,2020-01-01,"179,84"
Łęki Szlacheckie,2020-01-01,"1642,93"
Łopuszno,2020-01-01,"1354,48"
Magnuszew,2020-01-01,1301
Masłowice,2020-01-01,1031
Mniów,2020-01-01,"1288,33"
Mniszków,2020-01-01,"900,4"
Mogielnica,2020-01-01,"1125,69"
Moskorzew,2020-01-01,"794,9"
Moszczenica,2020-01-01,"492,79"
Niegowa,2020-01-01,"1004,76"
Nowe Miasto nad Pilicą,2020-01-01,"2252,59"
Nowosolna,2020-01-01,"168,13"
Odrzywół,2020-01-01,2635
Ogrodzieniec,2020-01-01,3125
Opoczno,2020-01-01,"1711,2"
Paradyż,2020-01-01,"950,46"
Pilica,2020-01-01,1576
Piotrków Trybunalski,2020-01-01,"49,03"
Poświętne,2020-01-01,"2500,5"
Promna,2020-01-01,"362,89"
Przedbórz,2020-01-01,"1361,47"
Przysucha,2020-01-01,"2252,6"
Radoszyce,2020-01-01,"1121,91"
Radzanów,2020-01-01,"1151,44"
Ręczno,2020-01-01,"713,2"
Rokiciny,2020-01-01,344
Rozprza,2020-01-01,"1137,12"
Ruda Maleniecka,2020-01-01,"1901,05"
Rusinów,2020-01-01,"2528,47"
Rzeczyca,2020-01-01,"423,1"
Sadkowice,2020-01-01,"337,96"
Secemin,2020-01-01,"3291,91"
Sławno,2020-01-01,"1170,69"
Słupia,2020-01-01,"479,54"
Słupia Konecka,2020-01-01,"1337,12"
Smyków,2020-01-01,"819,35"
Stąporków,2020-01-01,"5228,76"
Stromiec,2020-01-01,"1294,99"
Sulejów,2020-01-01,"1898,45"
Szczekociny,2020-01-01,1107
Tomaszów Mazowiecki miasto,2020-01-01,"105,71"
Tomaszów Mazowiecki wiejski,2020-01-01,"517,74"
Tuszyn,2020-01-01,"828,1"
Ujazd,2020-01-01,"611,8"
Warka,2020-01-01,"930,23"
Wielgomłyny,2020-01-01,714
Włodowice,2020-01-01,"1211,92"
Włoszczowa,2020-01-01,"3552,84"
Wola Krzysztoporska,2020-01-01,1019
Wolbórz,2020-01-01,716
Wolbrom,2020-01-01,"745,47"
Wyśmierzyce,2020-01-01,"2271,38"
Zagnańsk,2020-01-01,"393,84"
Zawiercie,2020-01-01,1020
Żarnowiec,2020-01-01,558
Żarnów,2020-01-01,"1580,9"
Żytno,2020-01-01,"1806,72"
Aleksandrów,2021-01-01,"1932,7"
Andrespol,2021-01-01,115
Belsk Duży,2021-01-01,"74,87"
Będków,2021-01-01,"389,6"
Białaczów,2021-01-01,"1815,9"
Białobrzegi,2021-01-01,"839,38"
Bliżyn,2021-01-01,"1249,28"
Błędów,2021-01-01,"337,14"
Brójce,2021-01-01,383
Budziszewice,2021-01-01,"87,5"
Charsznica,2021-01-01,"26,4"
Czarnocin,2021-01-01,479
Czerniewice,2021-01-01,982
Drzewica,2021-01-01,2091
Fałków,2021-01-01,"1959,49"
Gielniów,2021-01-01,2734
Głowaczów,2021-01-01,3561
Gorzkowice,2021-01-01,739
Goszczyn,2021-01-01,"113,73"
Gowarczów,2021-01-01,"1232,35"
Grabica,2021-01-01,"840,71"
Grabów nad Pilicą,2021-01-01,"1989,77"
Inowłódz,2021-01-01,"1051,1"
Irządze,2021-01-01,851
Kluczewsko,2021-01-01,"3244,77"
Klwów,2021-01-01,"2119,23"
Kobiele Wielkie,2021-01-01,"950,66"
Kodrąb,2021-01-01,"938,3"
Koluszki,2021-01-01,220
Koniecpol,2021-01-01,"1173,4"
Końskie,2021-01-01,"3860,12"
Kozłów,2021-01-01,"70,26"
Krasocin,2021-01-01,"3388,36"
Kroczyce,2021-01-01,"2603,57"
Lelów,2021-01-01,"1118,32"
Lubochnia,2021-01-01,"179,84"
Łęki Szlacheckie,2021-01-01,"1647,66"
Łopuszno,2021-01-01,"1382,62"
Magnuszew,2021-01-01,1301
Masłowice,2021-01-01,1032
Mniów,2021-01-01,"1275,59"
Mniszków,2021-01-01,"900,4"
Mogielnica,2021-01-01,"1124,3"
Moskorzew,2021-01-01,"799,47"
Moszczenica,2021-01-01,"492,79"
Niegowa,2021-01-01,"1004,76"
Nowe Miasto nad Pilicą,2021-01-01,"2254,52"
Nowosolna,2021-01-01,"168,13"
Odrzywół,2021-01-01,2635
Ogrodzieniec,2021-01-01,"3184,31"
Opoczno,2021-01-01,"1711,2"
Paradyż,2021-01-01,"949,46"
Pilica,2021-01-01,1574
Piotrków Trybunalski,2021-01-01,"49,03"
Poświętne,2021-01-01,"2506,5"
Promna,2021-01-01,"362,89"
Przedbórz,2021-01-01,"1376,22"
Przysucha,2021-01-01,"2252,6"
Radoszyce,2021-01-01,"1121,91"
Radzanów,2021-01-01,"1151,44"
Ręczno,2021-01-01,"713,2"
